module,type,name,res_id,src,value,comments
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_buckaroo,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_custom,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_ogone,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_paypal,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_payu,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_sips,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_stripe,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,cancel_msg",payment.payment_acquirer_transfer,"<span><i>Cancel,</i> Your payment has been cancelled.</span>","<span><i>Cancel,</i> Your payment has been cancelled.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_adyen,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_authorize,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_buckaroo,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_custom,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_ogone,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_paypal,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_payu,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_sips,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_stripe,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,done_msg",payment.payment_acquirer_transfer,"<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>","<span><i>Done,</i> Your online payment has been successfully processed. Thank you for your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_adyen,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_authorize,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_buckaroo,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_custom,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_ogone,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_paypal,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_payu,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
payment,model,"payment.acquirer,error_msg",payment.payment_acquirer_sips,"<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>","<span><i>Error,</i> Please be aware that an error occurred during the transaction. The order has been confirmed but will not be paid. Do not hesitate to contact us if you have any questions on the status of your order.</span>",
